path	variant	line	text
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1020	`Grass.ABI.Win64.spike1SavedRegisters,
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1021	`Grass.ABI.Win64.spike1FrameLayout,
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1022	`Grass.ABI.Win64.spike1CallAllocationBytes,
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1023	`Grass.ABI.Win64.spike1UnwindInfo, `Grass.ABI.Win64.framePointerLayout,
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1072	-- Fixed Hello environment ownership is selected profile applicability, not native proof.
Tests/ISA/X86/LedgerAudit.lean	6b12693ec1cc	1073	`Grass.Platform.Win32.Raw.helloExternalChoice,
Tests/Memory/Spike1Block.lean	8138f3739f18	2	import Tests.Memory.Spike1Reference
Tests/Memory/Spike1Block.lean	8138f3739f18	5	# The Spike 1 straight-line block
Tests/Memory/Spike1Block.lean	8138f3739f18	8	Spike 1 block. `Tests/Memory/StraightLineBlock.lean` proves the discharge is
Tests/Memory/Spike1Block.lean	8138f3739f18	11	descriptors `Tests/Memory/Spike1Reference.lean` declares for
Tests/Memory/Spike1Block.lean	8138f3739f18	12	`Spikes/1_Hello_World/Program.lean`.
Tests/Memory/Spike1Block.lean	8138f3739f18	16	`Spike1Reference.lean` wraps these same descriptors in `SubstepSequence`s for
Tests/Memory/Spike1Block.lean	8138f3739f18	54	namespace Tests.Memory.Spike1Block
Tests/Memory/Spike1Block.lean	8138f3739f18	56	open Grass.Core Grass.Memory Grass.Std.Logical Grass.Tests.Spike1
Tests/Memory/Spike1Block.lean	8138f3739f18	100	Rebuilt through `Grass.Tests.Spike1.access` from the same provenances the
Tests/Memory/Spike1Block.lean	8138f3739f18	140	`mov transferred, 0` left. In `Spikes/1_Hello_World/Program.lean` the reload reads
Tests/Memory/Spike1Block.lean	8138f3739f18	145	"exit criterion ""a straight-line Spike 1 block discharges"" was met about a block that"
Tests/Memory/Spike1Block.lean	8138f3739f18	146	is not Spike 1's. Review found it.
Tests/Memory/Spike1Block.lean	8138f3739f18	262	This is Spike 1's data flow, and the fixture asserted the opposite for as long as it
Tests/Memory/Spike1Block.lean	8138f3739f18	298	program.** `Spike1Reference.lean`'s `movEaxTransferred` says its
Tests/Memory/Spike1Block.lean	8138f3739f18	317	end Tests.Memory.Spike1Block
Tests/Memory/Spike1Policy.lean	6130404da83a	2	import Tests.Memory.Spike1Block
Tests/Memory/Spike1Policy.lean	6130404da83a	5	# The Spike 1 reference set, stepped
Tests/Memory/Spike1Policy.lean	6130404da83a	9	did. `Tests/Memory/Spike1Block.lean` runs `runBlock`, the `applyAccess`-level
Tests/Memory/Spike1Policy.lean	6130404da83a	25	**Spike 1's point does not step.** `WriteFile` is a second execution context, and
Tests/Memory/Spike1Policy.lean	6130404da83a	40	namespace Grass.Tests.Spike1Policy
Tests/Memory/Spike1Policy.lean	6130404da83a	42	open Grass.Core Grass.Memory Grass.Op Grass.Std.Logical Grass.Tests.Spike1
Tests/Memory/Spike1Policy.lean	6130404da83a	43	open Tests.Memory.Spike1Block
Tests/Memory/Spike1Policy.lean	6130404da83a	47	/-- The vocabulary Spike 1's instructions actually use.
Tests/Memory/Spike1Policy.lean	6130404da83a	54	Spike 1: it declares no profile-specific ordering, cites no initialization rule, and
Tests/Memory/Spike1Policy.lean	6130404da83a	69	-- §6's call lends the frame slot it passes, so `loan` is Spike 1's; `frame` is
Tests/Memory/Spike1Policy.lean	6130404da83a	72	-- Spike 1 declares no obligation protocols, because its reference set creates no
Tests/Memory/Spike1Policy.lean	6130404da83a	80	"{ id := ⟨""spike1.win64""⟩, vocabularyVersion := 1, vocabulary := vocabulary"
Tests/Memory/Spike1Policy.lean	6130404da83a	116	`Tests/Memory/Spike1Reference.lean` — the point is that the *reference* set steps,
Tests/Memory/Spike1Policy.lean	6130404da83a	119	/-- Spike 1's memory-touching instruction forms. -/
Tests/Memory/Spike1Policy.lean	6130404da83a	185	{ memoryEffects := some (.single Tests.Memory.Spike1Block.agentWrite)
Tests/Memory/Spike1Policy.lean	6130404da83a	194	"Grass.Op.step policy state (SomeOperation.of op) mainThread .thread ⟨⟨""spike1""⟩⟩"
Tests/Memory/Spike1Policy.lean	6130404da83a	198	The one reference case that had no theorem. `Spike1Reference.ud2Containment`'s own
Tests/Memory/Spike1Policy.lean	6130404da83a	211	".thread ⟨⟨""spike1""⟩⟩ (faultAt := fun seq =>"
Tests/Memory/Spike1Policy.lean	6130404da83a	265	would refuse Spike 1's central case.
Tests/Memory/Spike1Policy.lean	6130404da83a	458	end Grass.Tests.Spike1Policy
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	8	open Grass.Tests.Spike1
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	20	{ Tests.Memory.Spike1Block.stackRecord with
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	144	policy := Grass.Tests.Spike1Policy.policy
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	145	operation := SomeOperation.of Grass.Tests.Spike1Policy.Op.leaPayload
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	224	¬ InputMatches Tests.Memory.Spike1Block.state₀ request := by decide
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	261	Grass.Tests.Spike1.access stackProvenance ⟨16, 4⟩
Tests/Platform/Win32WriteFile.lean	fa1b38eef902	275	{ Grass.Tests.Spike1Policy.policy with
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	15	[Hello Program.lean](../Spikes/1_Hello_World/Program.lean) ends in
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	16	`helloVerified : VerifiedProgram spec` and `bytes := emitProgram helloVerified`.
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	18	Read the paired [annotated spike](SPIKE_1.md) and
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	19	[facade boundary](HELLO_FACADE_BOUNDARY.md) for the required connection.
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	26	theorem is not a concrete `helloVerified` construction. The target contract is
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	28	[HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) describes the required root
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	46	| Fetched instructions and frame memory | [Execution](../Grass/ISA/X86/Execution/), [LoadedCodeRoot.lean](../Grass/Assembly/LoadedCodeRoot.lean), [loader fixture](../Tests/Platform/Win32LoaderEntry.lean) | Start with [exact Hello coverage](X86_HELLO_COVERAGE.md), [x86 execution](X86_EXECUTION.md), and [frame memory execution](FRAME_MEMORY_EXECUTION.md). Normal receipts have premises; they do not exclude every fault or establish a whole loop | x86, memory-model, lowering |
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	53	[SPIKE1_BOUNDARY_REVIEW.md](SPIKE1_BOUNDARY_REVIEW.md). For unwind requirements,
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	54	use [HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md). These documents retain
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	163	The structured Hello fixture at the inspected `31ad186e` had a trust-gate
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	168	establish whole Hello.
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	220	`git show 2ae59a56:docs/HELLO_ENDPOINT_MODEL.md`. Its earlier fixed-environment
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	223	without claiming the public verified-emission gate or the Hello endpoint has migrated.
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	227	Spikes reported a loaded-Hello prologue fixture on main `87fa3e5b`, explicitly
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	228	short of full Hello, and relative certificate/loop work on
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	274	unchanged Hello has no authored RET, and native correspondence remains open.
docs/ENDPOINT_INDEX.md	0503bbc0cdd8	377	rg -n 'helloVerified|emitProgram' Spikes Grass Tests
docs/RAW_PHASE_PRESERVATION.md	f4888bdbab14	35	These clauses do not prove enabledness or Hello deadlock freedom. Frontend must
docs/RAW_PHASE_PRESERVATION.md	f4888bdbab14	74	implements the selected Hello ownership interpretation and proves that every
docs/WAIT_AGENCY_REFINEMENT.md	e28ccb6593a8	73	## Selected Win32 Hello profile
